Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,3.612881e-7,2.483798e-3,11,479,68,0.008,true
QQN-GoldenSection,1,3.038547e-9,2.046433e-4,13,575,80,0.010,true
QQN-GoldenSection,2,5.478400e-8,8.247677e-4,32,1413,194,0.027,true
QQN-GoldenSection,3,5.221282e-8,6.847596e-4,36,1617,218,0.031,true
QQN-GoldenSection,4,4.726140e-8,1.306432e-3,22,1002,134,0.018,true
QQN-GoldenSection,5,3.031298e-9,1.589367e-4,11,477,68,0.008,true
QQN-GoldenSection,6,8.251986e-7,2.124009e-3,43,1943,260,0.037,true
QQN-GoldenSection,7,6.861228e-7,6.147364e-3,18,830,110,0.015,true
QQN-GoldenSection,8,7.034320e-7,5.057583e-3,34,1485,206,0.028,true
QQN-GoldenSection,9,1.548133e-7,2.335301e-3,12,520,74,0.009,true
QQN-GoldenSection,10,3.390229e-8,9.985134e-4,56,2622,338,0.050,true
QQN-GoldenSection,11,8.601803e-7,2.564620e-3,49,2174,296,0.041,true
QQN-GoldenSection,12,4.084267e-8,1.604588e-3,28,1314,170,0.024,true
QQN-GoldenSection,13,1.184887e-7,2.440538e-3,12,521,74,0.009,true
QQN-GoldenSection,14,9.372203e-8,2.575808e-3,27,1178,164,0.022,true
QQN-GoldenSection,15,6.602794e-8,1.575947e-3,26,1197,158,0.022,true
QQN-GoldenSection,16,2.120083e-7,4.220359e-3,13,562,80,0.010,true
QQN-GoldenSection,17,3.061339e-7,2.169228e-3,34,1602,206,0.030,true
QQN-GoldenSection,18,2.756557e-8,8.772551e-4,10,437,62,0.007,true
QQN-GoldenSection,19,3.786780e-8,8.681969e-4,12,521,74,0.009,true
QQN-Bisection-1,0,4.965742e-9,4.916938e-4,26,527,583,0.013,true
QQN-Bisection-1,1,4.207324e-7,4.161688e-3,18,225,257,0.006,true
QQN-Bisection-1,2,6.856322e-7,5.508569e-3,15,202,227,0.005,true
QQN-Bisection-1,3,1.854387e-7,3.046259e-3,13,170,207,0.005,true
QQN-Bisection-1,4,4.407289e-7,3.125341e-3,15,192,227,0.005,true
QQN-Bisection-1,5,8.940588e-7,4.181073e-3,14,181,217,0.005,true
QQN-Bisection-1,6,1.719299e-10,5.951099e-5,13,170,207,0.005,true
QQN-Bisection-1,7,5.850557e-7,2.079682e-3,54,1639,1713,0.036,true
QQN-Bisection-1,8,2.451567e-7,3.663683e-3,39,1072,1093,0.022,true
QQN-Bisection-1,9,1.421434e-7,2.160612e-3,15,260,273,0.006,true
QQN-Bisection-1,10,1.700474e-2,2.805019e-1,72,2645,2382,0.052,false
QQN-Bisection-1,11,8.111037e-7,2.425664e-3,50,1380,1532,0.031,true
QQN-Bisection-1,12,9.718333e-8,9.039429e-4,18,225,257,0.006,true
QQN-Bisection-1,13,1.448195e-7,1.545472e-3,22,705,649,0.014,true
QQN-Bisection-1,14,1.012651e-9,2.053129e-4,13,170,207,0.005,true
QQN-Bisection-1,15,4.122985e-4,7.267272e-2,73,2662,2380,0.053,false
QQN-Bisection-1,16,6.777946e-7,4.984860e-3,16,334,348,0.008,true
QQN-Bisection-1,17,8.065619e-7,6.320364e-3,10,147,179,0.004,true
QQN-Bisection-1,18,5.146327e-7,4.759757e-3,15,207,242,0.005,true
QQN-Bisection-1,19,5.386551e-7,4.341801e-3,11,166,213,0.004,true
QQN-Bisection-2,0,1.368456e-8,4.600617e-4,21,359,200,0.009,true
QQN-Bisection-2,1,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,2,3.452472e-8,1.157104e-3,44,818,470,0.021,true
QQN-Bisection-2,3,7.454706e-8,1.158636e-3,37,698,361,0.017,true
QQN-Bisection-2,4,9.199765e-7,2.792981e-3,40,721,386,0.018,true
QQN-Bisection-2,5,7.687743e-7,6.729426e-3,12,158,110,0.004,true
QQN-Bisection-2,6,2.997408e-7,1.900714e-3,26,489,253,0.012,true
QQN-Bisection-2,7,inf,inf,0,0,0,0.000,false
