Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,1.395905e0,1.448559e-1
QQN-GoldenSection,49,1.395905e0,1.448559e-1
QQN-GoldenSection,107,1.322038e-1,-8.787562e-1
QQN-GoldenSection,163,7.209886e-2,-1.142072e0
QQN-GoldenSection,211,6.658327e-3,-2.176635e0
QQN-GoldenSection,270,7.330394e-4,-3.134873e0
QQN-GoldenSection,318,2.341060e-4,-3.630587e0
QQN-GoldenSection,366,1.317185e-6,-5.880353e0
QQN-GoldenSection,414,4.837618e-10,-9.315368e0
QQN-GoldenSection,418,4.841624e-17,-1.500000e1
QQN-GoldenSection,2,1.168324e0,6.756330e-2
QQN-GoldenSection,49,1.168324e0,6.756330e-2
QQN-GoldenSection,107,7.862615e-2,-1.104433e0
QQN-GoldenSection,162,3.444939e-2,-1.462819e0
QQN-GoldenSection,221,1.315047e-2,-1.881059e0
QQN-GoldenSection,269,1.194520e-3,-2.922807e0
QQN-GoldenSection,317,2.793608e-4,-3.553834e0
QQN-GoldenSection,365,3.846423e-6,-5.414943e0
QQN-GoldenSection,413,1.401699e-8,-7.853345e0
QQN-GoldenSection,461,3.708732e-11,-1.043077e1
QQN-GoldenSection,465,4.826731e-14,-1.331635e1
QQN-GoldenSection,2,1.367996e0,1.360847e-1
QQN-GoldenSection,49,1.367996e0,1.360847e-1
QQN-GoldenSection,107,8.552740e-2,-1.067895e0
QQN-GoldenSection,162,3.797149e-2,-1.420542e0
QQN-GoldenSection,221,1.370808e-2,-1.863023e0
QQN-GoldenSection,269,1.269022e-3,-2.896531e0
QQN-GoldenSection,317,2.915835e-4,-3.535237e0
QQN-GoldenSection,365,7.844410e-6,-5.105440e0
QQN-GoldenSection,413,8.334274e-8,-7.079132e0
QQN-GoldenSection,461,3.477153e-10,-9.458776e0
QQN-GoldenSection,509,7.152975e-13,-1.214551e1
QQN-GoldenSection,513,1.978553e-16,-1.500000e1
QQN-GoldenSection,2,1.162516e0,6.539883e-2
QQN-GoldenSection,49,1.162516e0,6.539883e-2
QQN-GoldenSection,107,7.662940e-2,-1.115605e0
QQN-GoldenSection,162,3.348104e-2,-1.475201e0
QQN-GoldenSection,221,1.295510e-2,-1.887559e0
QQN-GoldenSection,269,1.175729e-3,-2.929693e0
QQN-GoldenSection,317,2.748492e-4,-3.560905e0
QQN-GoldenSection,365,3.298816e-6,-5.481642e0
QQN-GoldenSection,413,8.305806e-9,-8.080618e0
QQN-GoldenSection,461,1.741887e-11,-1.075898e1
QQN-GoldenSection,465,2.075854e-14,-1.368280e1
QQN-GoldenSection,2,9.857407e-1,-6.237325e-3
QQN-GoldenSection,49,9.857407e-1,-6.237325e-3
QQN-GoldenSection,107,1.166398e-1,-9.331533e-1
QQN-GoldenSection,162,5.823465e-2,-1.234819e0
QQN-GoldenSection,221,1.288959e-2,-1.889761e0
QQN-GoldenSection,269,2.587269e-3,-2.587158e0
QQN-GoldenSection,317,2.649919e-4,-3.576767e0
QQN-GoldenSection,365,6.840355e-5,-4.164921e0
QQN-GoldenSection,413,2.767236e-7,-6.557954e0
QQN-GoldenSection,461,1.276612e-9,-8.893941e0
QQN-GoldenSection,509,2.428801e-12,-1.161461e1
QQN-GoldenSection,513,1.161715e-15,-1.493490e1
QQN-GoldenSection,2,1.046204e0,1.961639e-2
QQN-GoldenSection,49,1.046204e0,1.961639e-2
QQN-GoldenSection,107,9.234300e-2,-1.034596e0
QQN-GoldenSection,162,4.174160e-2,-1.379431e0
QQN-GoldenSection,221,1.414009e-2,-1.849548e0
QQN-GoldenSection,269,1.382657e-3,-2.859285e0
QQN-GoldenSection,317,2.988062e-4,-3.524610e0
QQN-GoldenSection,365,1.749281e-5,-4.757140e0
QQN-GoldenSection,413,3.405945e-7,-6.467762e0
QQN-GoldenSection,461,2.078314e-9,-8.682289e0
QQN-GoldenSection,509,6.294658e-12,-1.120103e1
QQN-GoldenSection,513,2.710663e-15,-1.456692e1
QQN-GoldenSection,2,1.252799e0,9.788150e-2
QQN-GoldenSection,49,1.252799e0,9.788150e-2
QQN-GoldenSection,107,1.321611e-1,-8.788963e-1
QQN-GoldenSection,163,7.205710e-2,-1.142323e0
QQN-GoldenSection,211,6.627167e-3,-2.178672e0
QQN-GoldenSection,270,7.281066e-4,-3.137805e0
QQN-GoldenSection,318,2.325976e-4,-3.633395e0
QQN-GoldenSection,366,1.293859e-6,-5.888113e0
QQN-GoldenSection,414,4.689360e-10,-9.328886e0
QQN-GoldenSection,418,4.650394e-17,-1.500000e1
QQN-GoldenSection,2,1.517996e0,1.812705e-1
QQN-GoldenSection,49,1.517996e0,1.812705e-1
QQN-GoldenSection,107,5.882709e-2,-1.230423e0
QQN-GoldenSection,155,2.566522e-2,-1.590655e0
QQN-GoldenSection,203,2.165977e-2,-1.664346e0
QQN-GoldenSection,251,1.811070e-4,-3.742065e0
QQN-GoldenSection,299,4.658371e-5,-4.331766e0
QQN-GoldenSection,347,1.995226e-6,-5.700008e0
QQN-GoldenSection,395,3.572042e-9,-8.447083e0
QQN-GoldenSection,443,8.911108e-12,-1.105007e1
QQN-GoldenSection,447,3.383908e-15,-1.447058e1
QQN-GoldenSection,2,1.363922e0,1.347895e-1
QQN-GoldenSection,49,1.363922e0,1.347895e-1
QQN-GoldenSection,107,5.948260e-2,-1.225610e0
QQN-GoldenSection,155,2.591418e-2,-1.586462e0
QQN-GoldenSection,203,2.236195e-2,-1.650490e0
QQN-GoldenSection,251,1.792891e-4,-3.746446e0
QQN-GoldenSection,299,4.774318e-5,-4.321089e0
QQN-GoldenSection,347,1.450882e-6,-5.838368e0
QQN-GoldenSection,395,3.463512e-9,-8.460483e0
QQN-GoldenSection,443,6.969611e-12,-1.115679e1
QQN-GoldenSection,447,2.692677e-15,-1.456982e1
QQN-GoldenSection,2,1.057635e0,2.433592e-2
QQN-GoldenSection,49,1.057635e0,2.433592e-2
QQN-GoldenSection,107,1.053152e-1,-9.775090e-1
QQN-GoldenSection,162,4.987489e-2,-1.302118e0
QQN-GoldenSection,221,1.443939e-2,-1.840451e0
QQN-GoldenSection,269,1.835840e-3,-2.736165e0
QQN-GoldenSection,317,2.971815e-4,-3.526978e0
