Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,4.542441e0
QQN-GoldenSection,50,4.542441e0
QQN-GoldenSection,101,3.637984e0
QQN-GoldenSection,159,3.343328e0
QQN-GoldenSection,207,3.337966e0
QQN-GoldenSection,262,3.318137e0
QQN-GoldenSection,313,2.494995e0
QQN-GoldenSection,364,2.317373e0
QQN-GoldenSection,415,2.316851e0
QQN-GoldenSection,429,2.316849e0
QQN-GoldenSection,443,2.316849e0
QQN-GoldenSection,457,2.316849e0
QQN-GoldenSection,508,2.316849e0
QQN-GoldenSection,512,2.316849e0
QQN-GoldenSection,2,4.734953e0
QQN-GoldenSection,50,4.734953e0
QQN-GoldenSection,99,4.132534e0
QQN-GoldenSection,148,2.976261e0
QQN-GoldenSection,199,2.753845e0
QQN-GoldenSection,250,1.782294e0
QQN-GoldenSection,300,1.651001e0
QQN-GoldenSection,351,1.646293e0
QQN-GoldenSection,402,1.646224e0
QQN-GoldenSection,416,1.646224e0
QQN-GoldenSection,467,1.646224e0
QQN-GoldenSection,481,1.646224e0
QQN-GoldenSection,532,1.646224e0
QQN-GoldenSection,536,1.646224e0
QQN-GoldenSection,2,4.065337e0
QQN-GoldenSection,52,4.065337e0
QQN-GoldenSection,104,3.593928e0
QQN-GoldenSection,162,3.574472e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,228,3.574452e0
QQN-GoldenSection,2,3.993660e0
QQN-GoldenSection,53,3.993660e0
QQN-GoldenSection,105,3.577437e0
QQN-GoldenSection,163,3.574456e0
QQN-GoldenSection,211,3.574452e0
QQN-GoldenSection,215,3.574452e0
QQN-GoldenSection,2,4.012401e0
QQN-GoldenSection,53,4.012401e0
QQN-GoldenSection,105,3.584063e0
QQN-GoldenSection,163,3.574459e0
QQN-GoldenSection,211,3.574452e0
QQN-GoldenSection,225,3.574452e0
QQN-GoldenSection,229,3.574452e0
QQN-GoldenSection,2,3.876926e0
QQN-GoldenSection,52,3.876926e0
QQN-GoldenSection,104,3.584934e0
QQN-GoldenSection,162,3.574475e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,228,3.574452e0
QQN-GoldenSection,2,4.224839e0
QQN-GoldenSection,52,4.224839e0
QQN-GoldenSection,104,3.576205e0
QQN-GoldenSection,162,3.574453e0
QQN-GoldenSection,176,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,238,3.574452e0
QQN-GoldenSection,242,3.574452e0
QQN-GoldenSection,2,4.353849e0
QQN-GoldenSection,50,4.353849e0
QQN-GoldenSection,108,3.559903e0
QQN-GoldenSection,166,2.822320e0
QQN-GoldenSection,224,2.318444e0
QQN-GoldenSection,282,2.316854e0
QQN-GoldenSection,330,2.316849e0
QQN-GoldenSection,344,2.316849e0
QQN-GoldenSection,358,2.316849e0
QQN-GoldenSection,372,2.316849e0
QQN-GoldenSection,386,2.316849e0
QQN-GoldenSection,390,2.316849e0
QQN-GoldenSection,2,4.161286e0
QQN-GoldenSection,52,4.161286e0
QQN-GoldenSection,104,3.605918e0
QQN-GoldenSection,162,3.574475e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,258,3.574452e0
QQN-GoldenSection,272,3.574452e0
QQN-GoldenSection,276,3.574452e0
QQN-GoldenSection,2,4.024242e0
QQN-GoldenSection,50,4.024242e0
QQN-GoldenSection,101,3.024340e0
QQN-GoldenSection,159,2.442673e0
QQN-GoldenSection,207,2.341206e0
QQN-GoldenSection,255,2.317976e0
QQN-GoldenSection,303,2.316929e0
QQN-GoldenSection,351,2.316851e0
QQN-GoldenSection,399,2.316849e0
QQN-GoldenSection,413,2.316849e0
QQN-GoldenSection,427,2.316849e0
QQN-GoldenSection,475,2.316849e0
QQN-GoldenSection,479,2.316849e0
QQN-GoldenSection,2,4.088226e0
QQN-GoldenSection,52,4.088226e0
QQN-GoldenSection,104,3.601215e0
QQN-GoldenSection,162,3.574483e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,258,3.574452e0
QQN-GoldenSection,262,3.574452e0
QQN-GoldenSection,2,4.209394e0
QQN-GoldenSection,52,4.209394e0
QQN-GoldenSection,104,3.578804e0
