Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,1,1.877342e0,9.752293e3,1,45,8,0.001,false
QQN-GoldenSection,2,1.915184e0,2.197869e3,4,143,26,0.005,false
QQN-GoldenSection,3,2.207321e0,4.957596e3,1,47,8,0.001,false
QQN-GoldenSection,4,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,5,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,6,2.170793e0,6.886570e3,1,11,8,0.001,false
QQN-GoldenSection,7,1.843405e0,5.737156e3,1,50,8,0.001,false
QQN-GoldenSection,8,2.163555e0,2.217543e3,1,46,8,0.001,false
QQN-GoldenSection,9,1.450868e0,7.164333e3,1,50,8,0.001,true
QQN-GoldenSection,10,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,11,2.197465e0,1.027642e4,1,11,8,0.001,false
QQN-GoldenSection,12,2.349585e0,4.458494e3,1,44,8,0.001,false
QQN-GoldenSection,13,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,14,2.454383e0,5.928257e3,1,46,8,0.001,false
QQN-GoldenSection,15,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,16,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,17,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,18,inf,inf,0,0,0,0.000,false
QQN-GoldenSection,19,1.768316e0,4.928147e3,1,48,8,0.001,false
QQN-Bisection-1,0,6.171106e-1,4.579297e3,4,105,166,0.009,true
QQN-Bisection-1,1,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,2,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,3,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,4,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,5,1.945737e0,5.463382e3,3,87,92,0.008,false
QQN-Bisection-1,6,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,7,1.088587e0,2.798365e3,1,24,65,0.003,true
QQN-Bisection-1,8,2.159455e-1,6.219387e3,3,93,116,0.006,true
QQN-Bisection-1,9,2.484284e0,3.866430e3,1,43,30,0.005,false
QQN-Bisection-1,10,1.386995e0,3.447113e3,4,113,203,0.011,true
QQN-Bisection-1,11,1.132089e0,1.238635e3,2,83,71,0.004,true
QQN-Bisection-1,12,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,13,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,14,1.942492e0,5.618511e3,2,83,80,0.008,false
QQN-Bisection-1,15,1.366612e0,2.820998e3,4,151,195,0.011,true
QQN-Bisection-1,16,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,17,inf,inf,0,0,0,0.000,false
QQN-Bisection-1,18,1.151976e0,4.224549e3,1,43,30,0.002,true
QQN-Bisection-1,19,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,0,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,1,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,2,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,3,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,4,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,5,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,6,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,7,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,8,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,9,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,10,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,11,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,12,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,13,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,14,1.959870e0,6.045964e3,1,24,10,0.001,false
QQN-Bisection-2,15,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,16,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,17,1.973930e0,6.241953e3,1,24,10,0.001,false
QQN-Bisection-2,18,inf,inf,0,0,0,0.000,false
QQN-Bisection-2,19,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,0,1.637795e0,2.787499e3,1,27,10,0.001,true
QQN-StrongWolfe,1,2.825348e-2,7.752814e3,4,111,45,0.004,true
QQN-StrongWolfe,2,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,3,6.602000e-1,1.528631e3,2,57,25,0.002,true
QQN-StrongWolfe,4,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,5,1.583988e0,9.864168e3,1,23,9,0.001,true
QQN-StrongWolfe,6,7.387023e-1,6.869550e3,1,30,19,0.001,true
QQN-StrongWolfe,7,1.825437e0,6.246243e3,1,30,9,0.001,false
QQN-StrongWolfe,8,1.585650e-1,7.561382e3,2,55,29,0.002,true
QQN-StrongWolfe,9,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,10,9.980268e-1,6.583335e2,1,26,11,0.001,true
QQN-StrongWolfe,11,2.541606e-1,9.350038e3,1,25,12,0.001,true
QQN-StrongWolfe,12,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,13,4.786568e-1,3.689819e3,3,84,34,0.003,true
QQN-StrongWolfe,14,5.927281e-1,7.220592e3,2,57,31,0.002,true
QQN-StrongWolfe,15,2.060392e0,7.354661e3,1,30,9,0.002,false
QQN-StrongWolfe,16,1.164576e0,4.976201e3,1,30,14,0.001,true
QQN-StrongWolfe,17,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,18,inf,inf,0,0,0,0.000,false
QQN-StrongWolfe,19,7.378719e-1,6.477409e2,1,25,13,0.001,true
QQN-CubicQuadraticInterpolation,0,inf,inf,0,0,0,0.000,false
