Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,7.860395e-1,2.969332e0,89,4505,541,0.085,false
QQN-GoldenSection,1,5.691031e-8,8.912193e-3,40,1778,242,0.035,true
QQN-GoldenSection,2,6.660575e-1,2.588461e0,89,4500,541,0.084,false
QQN-GoldenSection,3,7.114920e-1,2.511786e0,89,4469,541,0.082,false
QQN-GoldenSection,4,1.279904e-7,1.564466e-2,57,2715,344,0.050,true
QQN-GoldenSection,5,1.610549e0,3.544042e0,92,4451,559,0.084,false
QQN-GoldenSection,6,7.928987e-1,2.999111e0,89,4487,541,0.083,false
QQN-GoldenSection,7,7.850795e-7,3.674116e-2,48,2258,290,0.042,true
QQN-GoldenSection,8,2.001198e-2,4.025870e0,92,4463,559,0.088,false
QQN-GoldenSection,9,1.582384e-4,3.045958e-1,91,4486,553,0.087,false
QQN-GoldenSection,10,7.102185e-8,9.378236e-3,25,1121,152,0.021,true
QQN-GoldenSection,11,1.846798e-7,1.914531e-2,74,3568,446,0.067,true
QQN-GoldenSection,12,6.916227e-1,1.787069e0,89,4470,541,0.086,false
QQN-GoldenSection,13,2.015121e-2,4.653098e0,91,4487,553,0.093,false
QQN-GoldenSection,14,6.433788e-8,9.058133e-3,61,2803,368,0.053,true
QQN-GoldenSection,15,9.284272e-7,5.090416e-2,78,3668,470,0.069,true
QQN-GoldenSection,16,9.891731e-1,3.285757e0,89,4464,541,0.082,false
QQN-GoldenSection,17,1.086400e-1,8.931000e-1,91,4485,553,0.084,false
QQN-GoldenSection,18,7.839814e-1,1.907057e0,88,4491,535,0.083,false
QQN-GoldenSection,19,1.463653e0,3.008656e0,97,4438,589,0.084,false
QQN-Bisection-1,0,6.484770e-7,2.300744e-2,43,764,863,0.022,true
QQN-Bisection-1,1,5.169433e-7,1.951038e-2,95,2255,2590,0.059,true
QQN-Bisection-1,2,1.209518e-7,1.817673e-2,69,1644,1927,0.044,true
QQN-Bisection-1,3,1.437146e0,5.636043e0,85,2340,2666,0.061,false
QQN-Bisection-1,4,4.882503e-8,5.762330e-3,45,842,1001,0.023,true
QQN-Bisection-1,5,1.270303e-8,4.629506e-3,73,1855,2048,0.048,true
